ROW	COL	N
900	860	16
5	51	0	-1	
5	52	0	0	
5	53	5	1	
6	1	0	0	
6	2	1	6	
6	3	-6	6	
6	4	0	0	
6	5	1	0	
6	6	0	0	
6	7	0	0	
6	8	-1	-1	
6	9	6	-4	
6	10	-1	0	
6	11	-2	-1	
6	12	-3	-1	
6	13	-3	-1	
6	14	-4	-1	
6	15	-1	1	
6	16	-4	-1	
6	17	6	2	
6	18	-4	-1	
6	19	6	1	
6	20	4	5	
6	21	-4	-1	
6	22	-4	-1	
6	23	-6	5	
6	24	-3	0	
6	25	-5	-1	
6	26	-5	-1	
6	27	6	4	
6	28	-3	0	
6	29	-3	0	
6	30	-5	0	
6	31	-4	0	
6	32	4	1	
6	33	-4	0	
6	34	2	-3	
6	35	-3	0	
6	36	-5	1	
6	37	-6	-6	
6	38	-4	1	
6	39	-3	1	
6	40	-4	2	
6	41	-4	2	
6	42	1	-5	
6	43	-2	1	
6	44	-2	1	
6	45	-2	1	
6	46	-1	1	
6	47	0	0	
6	48	0	0	
6	49	0	0	
6	50	0	-1	
6	51	0	-1	
6	52	6	4	
6	53	4	6	
7	1	0	0	
7	2	0	0	
7	3	-6	6	
7	4	-2	6	
7	5	0	0	
7	6	0	3	
7	7	4	6	
7	8	-1	-1	
7	9	-2	-1	
7	10	1	6	
7	11	0	6	
7	12	-2	-1	
7	13	6	5	
7	14	-3	-1	
7	15	-6	6	
7	16	-3	-1	
7	17	-3	-1	
7	18	-4	-1	
7	19	2	6	
7	20	-4	-1	
7	21	-4	6	
7	22	3	6	
7	23	-4	6	
7	24	5	6	
7	25	-6	6	
7	26	-3	0	
7	27	6	6	
7	28	-5	6	
7	29	-3	5	
7	30	-3	0	
7	31	-3	0	
7	32	-3	0	
7	33	-3	0	
7	34	-3	0	
7	35	-3	1	
7	36	-5	1	
7	37	-3	1	
7	38	-3	1	
7	39	-4	2	
7	40	-4	2	
7	41	-4	2	
7	42	-3	2	
7	43	-3	2	
7	44	-3	2	
7	45	-6	0	
7	46	-1	1	
7	47	-1	1	
7	48	0	0	
7	49	0	0	
7	50	0	0	
7	51	0	0	
7	52	6	1	
7	53	3	-3	
8	1	0	0	
8	2	1	0	
8	3	0	0	
8	4	0	-1	
8	5	0	-1	
8	6	0	-1	
8	7	-1	-1	
8	8	-1	-1	
8	9	-1	-1	
8	10	-2	-1	
8	11	-2	-1	
8	12	5	6	
8	13	4	6	
8	14	-1	6	
8	15	-3	-1	
8	16	-3	-1	
8	17	-3	-1	
8	18	-3	-1	
8	19	-3	-1	
8	20	6	2	
8	21	-3	-1	
8	22	-3	-1	
8	23	-3	-1	
8	24	-2	0	
8	25	-3	0	
8	26	-3	0	
8	27	-2	0	
8	28	5	-3	
8	29	-2	0	
8	30	5	-4	
8	31	-2	0	
8	32	-2	0	
8	33	-2	0	
8	34	3	5	
8	35	-3	1	
8	36	-3	1	
8	37	-3	1	
8	38	-3	1	
8	39	-2	1	
8	40	6	-1	
8	41	-4	2	
8	42	-3	2	
8	43	-3	2	
8	44	-3	3	
8	45	-1	-5	
8	46	-2	2	
8	47	-1	1	
8	48	-1	1	
8	49	0	0	
8	50	0	0	
8	51	0	0	
8	52	0	-1	
8	53	0	0	
9	1	0	0	
9	2	0	0	
9	3	-6	-2	
9	4	1	0	
9	5	-2	-1	
9	6	1	0	
9	7	0	-1	
9	8	0	-1	
9	9	6	0	
9	10	-2	-2	
9	11	-2	-2	
9	12	-3	-2	
9	13	-3	-2	
9	14	-2	-1	
9	15	6	0	
9	16	-2	-1	
9	17	-4	-4	
9	18	-2	-1	
9	19	-3	-1	
9	20	-2	-1	
9	21	-3	-1	
9	22	-2	-1	
9	23	-2	-1	
9	24	-3	-1	
9	25	-2	0	
9	26	3	3	
9	27	-2	0	
9	28	-2	0	
9	29	-2	0	
9	30	-2	0	
9	31	-2	0	
9	32	-2	0	
9	33	-2	0	
9	34	-2	0	
9	35	-2	0	
9	36	-3	1	
9	37	-2	1	
9	38	-2	1	
9	39	-2	1	
9	40	-3	2	
9	41	-3	2	
9	42	-3	2	
9	43	-4	3	
9	44	-3	3	
9	45	-3	3	
9	46	-3	3	
9	47	-2	2	
9	48	-1	1	
9	49	-1	1	
9	50	0	0	
9	51	0	0	
9	52	0	0	
9	53	0	0	
10	1	6	5	
10	2	0	6	
10	3	0	0	
10	4	1	-1	
10	5	-6	-6	
10	6	0	-1	
10	7	0	-1	
10	8	0	-1	
10	9	-2	-2	
10	10	-4	6	
10	11	-3	-2	
10	12	-2	-2	
10	13	-3	-2	
10	14	-2	-1	
10	15	-2	-1	
10	16	-2	-1	
10	17	-2	-1	
10	18	4	-5	
10	19	-2	-1	
10	20	-2	-1	
10	21	-2	-1	
10	22	-1	0	
10	23	-2	0	
10	24	-1	0	
10	25	-1	0	
10	26	-1	0	
10	27	-1	0	
10	28	-1	0	
10	29	-2	0	
10	30	-1	0	
10	31	-1	0	
10	32	-1	0	
10	33	-1	0	
10	34	-1	0	
10	35	-1	0	
10	36	-1	0	
10	37	-2	1	
10	38	-2	1	
10	39	-2	1	
10	40	-2	1	
10	41	-3	2	
10	42	-2	2	
10	43	-3	2	
10	44	-2	2	
10	45	-3	3	
10	46	-5	5	
10	47	-2	3	
10	48	-2	2	
10	49	-1	1	
10	50	0	0	
10	51	0	0	
10	52	0	0	
10	53	0	0	
11	1	0	0	
11	2	2	-6	
11	3	-6	-5	
11	4	1	-1	
11	5	0	-1	
11	6	0	-1	
11	7	0	-1	
11	8	0	-1	
11	9	-1	-2	
11	10	-2	-2	
11	11	-2	-2	
11	12	-2	-2	
11	13	-3	-2	
11	14	-2	-1	
11	15	-2	-1	
11	16	-2	-1	
11	17	-2	-1	
11	18	-2	-1	
11	19	-2	-1	
11	20	-2	-1	
11	21	-2	-1	
11	22	-1	0	
11	23	-1	0	
11	24	-1	0	
11	25	-6	-6	
11	26	-1	0	
11	27	-1	0	
11	28	-1	0	
11	29	-1	0	
11	30	-1	0	
11	31	-1	0	
11	32	-1	0	
11	33	-1	0	
11	34	-1	0	
11	35	-1	0	
11	36	-1	1	
11	37	-1	0	
11	38	-1	0	
11	39	-1	1	
11	40	-1	1	
11	41	-2	1	
11	42	-2	2	
11	43	1	-4	
11	44	-3	3	
11	45	-3	3	
11	46	0	-6	
11	47	-3	4	
11	48	-1	2	
11	49	3	6	
11	50	-1	1	
11	51	0	0	
11	52	0	0	
11	53	0	0	
12	1	0	0	
12	2	2	3	
12	3	-5	2	
12	4	1	-1	
12	5	0	-1	
12	6	1	-1	
12	7	0	-1	
12	8	0	-1	
12	9	-1	-2	
12	10	-2	-2	
12	11	-2	-2	
12	12	-2	-2	
12	13	-2	-2	
12	14	-1	-1	
12	15	-2	-1	
12	16	-2	-1	
12	17	-2	-1	
12	18	-2	-1	
12	19	-2	-1	
12	20	-2	-1	
12	21	-2	-1	
12	22	-1	0	
12	23	-1	0	
12	24	-1	0	
12	25	-1	0	
12	26	-1	0	
12	27	-1	0	
12	28	-1	0	
12	29	-1	0	
12	30	-1	0	
12	31	-1	0	
12	32	-1	0	
12	33	-1	0	
12	34	-1	0	
12	35	-1	0	
12	36	-1	0	
12	37	-1	0	
12	38	-1	0	
12	39	-1	1	
12	40	-1	1	
12	41	-1	1	
12	42	-2	2	
12	43	-2	2	
12	44	-2	2	
12	45	-3	3	
12	46	-3	4	
12	47	-6	1	
12	48	-2	3	
12	49	-2	3	
12	50	-1	2	
12	51	0	1	
12	52	0	0	
12	53	0	0	
13	1	6	6	
13	2	0	6	
13	3	-6	-2	
13	4	1	-1	
13	5	1	-1	
13	6	1	-1	
13	7	-1	-2	
13	8	0	-2	
13	9	-1	-2	
13	10	-1	-2	
13	11	-6	3	
13	12	5	6	
13	13	-2	-2	
13	14	-1	-1	
13	15	-1	-1	
13	16	-1	-1	
13	17	-1	-1	
13	18	-1	-1	
13	19	-1	-1	
13	20	-1	-1	
13	21	-1	0	
13	22	-2	-1	
13	23	-1	0	
13	24	-1	-1	
13	25	-1	0	
13	26	-1	0	
13	27	-1	0	
13	28	-1	0	
13	29	-1	0	
13	30	-1	0	
13	31	-1	0	
13	32	-1	0	
13	33	-1	0	
13	34	-1	0	
13	35	-1	0	
13	36	-1	0	
13	37	-1	0	
13	38	2	-5	
13	39	-1	1	
13	40	-1	1	
13	41	-1	1	
13	42	-1	1	
13	43	-1	1	
13	44	-2	2	
13	45	-2	3	
13	46	-3	-6	
13	47	-2	3	
13	48	-5	-5	
13	49	-2	4	
13	50	-1	2	
13	51	0	1	
13	52	0	0	
13	53	2	4	
14	1	0	0	
14	2	3	-4	
14	3	0	-1	
14	4	0	-2	
14	5	1	-1	
14	6	1	-1	
14	7	0	-2	
14	8	0	-2	
14	9	0	-3	
14	10	-1	-2	
14	11	-1	-2	
14	12	-1	-1	
14	13	-2	-2	
14	14	-1	-1	
14	15	-1	-1	
14	16	-1	-1	
14	17	-1	-1	
14	18	-1	-1	
14	19	-1	-1	
14	20	-1	-1	
14	21	-1	-1	
14	22	-1	-1	
14	23	-1	0	
14	24	-1	0	
14	25	-6	6	
14	26	-1	0	
14	27	-1	0	
14	28	-1	0	
14	29	-1	0	
14	30	-1	0	
14	31	-1	0	
14	32	6	3	
14	33	-1	0	
14	34	0	0	
14	35	-1	0	
14	36	-1	0	
14	37	-1	0	
14	38	-1	0	
14	39	-1	0	
14	40	-1	1	
14	41	-1	1	
14	42	-1	1	
14	43	-1	1	
14	44	-1	2	
14	45	-1	2	
14	46	-2	3	
14	47	-2	4	
14	48	-2	4	
14	49	-1	3	
14	50	-1	3	
14	51	-1	2	
14	52	0	0	
14	53	0	0	
15	1	0	0	
15	2	0	-1	
15	3	-4	6	
15	4	1	-1	
15	5	5	-5	
15	6	1	-2	
15	7	0	-2	
15	8	0	-2	
15	9	-1	-2	
15	10	-1	-2	
15	11	-1	-2	
15	12	-1	-2	
15	13	-1	-1	
15	14	-1	-1	
15	15	-1	-1	
15	16	-1	-1	
15	17	-1	-1	
15	18	-1	-1	
15	19	-1	-1	
15	20	-1	-1	
15	21	0	6	
15	22	-1	-1	
15	23	-1	-1	
15	24	-1	0	
15	25	-1	0	
15	26	-1	0	
15	27	-1	0	
15	28	-1	0	
15	29	-1	0	
15	30	0	0	
15	31	-1	0	
15	32	-1	0	
15	33	-1	0	
15	34	-1	0	
15	35	0	0	
15	36	0	0	
15	37	0	0	
15	38	-1	0	
15	39	0	0	
15	40	-1	1	
15	41	-1	1	
15	42	-1	1	
15	43	-1	1	
15	44	-1	1	
15	45	-1	2	
15	46	3	1	
15	47	-2	4	
15	48	-2	4	
15	49	-2	4	
15	50	-1	3	
15	51	-1	2	
15	52	0	0	
15	53	0	0	
16	1	0	0	
16	2	0	-1	
16	3	-6	1	
16	4	0	-2	
16	5	1	-2	
16	6	0	-2	
16	7	0	-2	
16	8	0	-2	
16	9	-4	6	
16	10	-1	-2	
16	11	-1	-2	
16	12	-1	-2	
16	13	-1	-1	
16	14	-1	-1	
16	15	-1	-1	
16	16	-1	-1	
16	17	-1	-1	
16	18	-1	-1	
16	19	-1	-1	
16	20	-1	-1	
16	21	-1	-1	
16	22	-1	-1	
16	23	-1	0	
16	24	-1	-1	
16	25	-1	0	
16	26	-1	0	
16	27	-1	0	
16	28	0	0	
16	29	0	0	
16	30	-1	0	
16	31	0	0	
16	32	0	0	
16	33	0	0	
16	34	-1	0	
16	35	-1	0	
16	36	0	0	
16	37	0	0	
16	38	0	0	
16	39	0	0	
16	40	0	0	
16	41	-1	1	
16	42	0	1	
16	43	-1	1	
16	44	-1	1	
16	45	-1	2	
16	46	-1	2	
16	47	-2	4	
16	48	-2	5	
16	49	-2	5	
16	50	-2	5	
16	51	-1	3	
16	52	0	1	
16	53	2	-6	
17	1	0	0	
17	2	0	4	
17	3	-6	0	
17	4	0	-1	
17	5	1	-2	
17	6	1	-2	
17	7	0	-2	
17	8	0	-2	
17	9	0	-2	
17	10	-1	-3	
17	11	-1	-2	
17	12	-1	-2	
17	13	-1	-2	
17	14	-1	-1	
17	15	-1	-1	
17	16	-1	-1	
17	17	0	0	
17	18	-1	-1	
17	19	-1	-1	
17	20	-1	-1	
17	21	-1	-1	
17	22	-1	-1	
17	23	-1	-1	
17	24	-1	0	
17	25	0	0	
17	26	-1	0	
17	27	0	0	
17	28	-1	0	
17	29	-1	0	
17	30	0	0	
17	31	0	0	
17	32	0	0	
17	33	-1	0	
17	34	0	0	
17	35	0	0	
17	36	0	0	
17	37	0	0	
17	38	0	0	
17	39	0	0	
17	40	0	0	
17	41	0	0	
17	42	-1	1	
17	43	-1	1	
17	44	-1	1	
17	45	-1	2	
17	46	-1	2	
17	47	-1	3	
17	48	-1	4	
17	49	-2	5	
17	50	-2	6	
17	51	-1	4	
17	52	-1	2	
17	53	2	6	
18	1	0	0	
18	2	0	-1	
18	3	-6	6	
18	4	1	-2	
18	5	1	-2	
18	6	1	-2	
18	7	0	-2	
18	8	0	-2	
18	9	0	-2	
18	10	0	-2	
18	11	-1	-2	
18	12	-1	-2	
18	13	-1	-1	
18	14	-1	-1	
18	15	-1	-1	
18	16	-1	-1	
18	17	-1	-1	
18	18	-1	-1	
18	19	-1	-1	
18	20	-1	-1	
18	21	-1	-1	
18	22	-1	-1	
18	23	0	0	
18	24	0	0	
18	25	0	0	
18	26	0	0	
18	27	0	0	
18	28	0	0	
18	29	0	0	
18	30	0	0	
18	31	0	0	
18	32	0	0	
18	33	-1	0	
18	34	0	0	
18	35	0	0	
18	36	0	0	
18	37	0	0	
18	38	0	0	
18	39	0	0	
18	40	0	0	
18	41	0	0	
18	42	-1	1	
18	43	0	1	
18	44	-1	1	
18	45	-1	2	
18	46	-1	2	
18	47	-5	0	
18	48	-2	5	
18	49	-1	4	
18	50	4	-2	
18	51	-1	4	
18	52	6	-2	
18	53	0	1	
19	1	0	-1	
19	2	0	-2	
19	3	0	-2	
19	4	1	-2	
19	5	1	-2	
19	6	1	-2	
19	7	0	-2	
19	8	0	-2	
19	9	6	-1	
19	10	0	-2	
19	11	-1	-2	
19	12	-1	-2	
19	13	-1	-2	
19	14	-1	-1	
19	15	-1	-1	
19	16	-1	-1	
19	17	-1	-1	
19	18	-1	-1	
19	19	-1	-1	
19	20	-1	-1	
19	21	-1	-1	
19	22	-1	-1	
19	23	-1	-1	
19	24	-1	-1	
19	25	-1	-1	
19	26	0	0	
19	27	0	0	
19	28	0	0	
19	29	0	0	
19	30	0	0	
19	31	0	0	
19	32	0	0	
19	33	0	0	
19	34	-3	1	
19	35	0	0	
19	36	0	0	
19	37	0	0	
19	38	0	0	
19	39	0	0	
19	40	0	0	
19	41	0	1	
19	42	0	1	
19	43	0	1	
19	44	0	1	
19	45	0	1	
19	46	-1	2	
19	47	-1	3	
19	48	2	-4	
19	49	-1	4	
19	50	-1	5	
19	51	-1	5	
19	52	0	2	
19	53	0	1	
20	1	6	6	
20	2	0	-2	
20	3	-6	-6	
20	4	5	-3	
20	5	1	-2	
20	6	1	-2	
20	7	0	-2	
20	8	0	-2	
20	9	0	-3	
20	10	6	-5	
20	11	-1	-2	
20	12	-1	-2	
20	13	-1	-2	
20	14	-1	-1	
20	15	-1	-1	
20	16	-1	-1	
20	17	-1	-1	
20	18	-1	-1	
20	19	-1	-1	
20	20	-1	-1	
20	21	-1	-1	
20	22	-1	-1	
20	23	-1	-1	
20	24	0	0	
20	25	0	0	
20	26	0	0	
20	27	0	0	
20	28	0	0	
20	29	0	0	
20	30	0	0	
20	31	0	0	
20	32	0	0	
20	33	0	0	
20	34	0	0	
20	35	0	0	
20	36	0	0	
20	37	0	0	
20	38	0	0	
20	39	0	0	
20	40	0	0	
20	41	0	0	
20	42	0	0	
20	43	-1	1	
20	44	0	1	
20	45	0	1	
20	46	-1	2	
20	47	-1	2	
20	48	-1	4	
20	49	-1	4	
20	50	-1	5	
20	51	-1	5	
20	52	0	3	
20	53	0	2	
21	1	0	0	
21	2	0	2	
21	3	1	-2	
21	4	0	-2	
21	5	1	-2	
21	6	1	-2	
21	7	1	-2	
21	8	0	-2	
21	9	0	-2	
21	10	0	-3	
21	11	-1	-3	
21	12	-1	-2	
21	13	-1	-1	
21	14	-1	-2	
21	15	-1	-1	
21	16	-1	-1	
21	17	-1	-1	
21	18	-1	-1	
21	19	-1	-1	
21	20	-1	-1	
21	21	0	0	
21	22	0	-1	
21	23	-1	0	
21	24	0	0	
21	25	0	0	
21	26	0	0	
21	27	0	0	
21	28	0	0	
21	29	0	0	
21	30	0	0	
21	31	0	0	
21	32	0	0	
21	33	0	0	
21	34	0	0	
21	35	0	0	
21	36	0	0	
21	37	0	0	
21	38	0	0	
21	39	0	0	
21	40	0	0	
21	41	0	0	
21	42	0	0	
21	43	0	1	
21	44	0	1	
21	45	0	1	
21	46	-1	2	
21	47	0	2	
21	48	-1	3	
21	49	-1	4	
21	50	-1	6	
21	51	-1	6	
21	52	0	3	
21	53	0	2	
22	1	0	0	
22	2	0	-1	
22	3	0	-2	
22	4	1	-2	
22	5	1	-3	
22	6	1	-2	
22	7	1	-2	
22	8	0	-2	
22	9	0	-2	
22	10	0	-3	
22	11	-1	-3	
22	12	-1	-2	
22	13	-1	-2	
22	14	-1	-2	
22	15	-1	-1	
22	16	-1	-1	
22	17	-1	-1	
22	18	-1	-1	
22	19	-1	-1	
22	20	-1	-1	
22	21	0	-1	
22	22	0	0	
22	23	0	0	
22	24	-1	-1	
22	25	0	0	
22	26	0	0	
22	27	0	0	
22	28	0	0	
22	29	0	0	
22	30	0	0	
22	31	0	0	
22	32	0	0	
22	33	0	0	
22	34	0	0	
22	35	0	0	
22	36	0	0	
22	37	0	0	
22	38	0	0	
22	39	0	0	
22	40	0	0	
22	41	0	0	
22	42	0	1	
22	43	0	1	
22	44	0	1	
22	45	0	1	
22	46	0	1	
22	47	0	2	
22	48	-1	3	
22	49	-1	4	
22	50	-1	6	
22	51	-1	6	
22	52	-1	5	
22	53	0	2	
23	1	6	-6	
23	2	-1	-6	
23	3	0	-2	
23	4	1	-2	
23	5	1	-2	
23	6	0	-1	
23	7	1	-2	
23	8	0	-2	
23	9	0	-3	
23	10	0	-3	
23	11	0	-3	
23	12	0	-2	
23	13	-1	-2	
23	14	-1	-2	
23	15	-1	-2	
23	16	-1	-1	
23	17	-1	-1	
23	18	-1	-1	
23	19	-1	-1	
23	20	-1	-1	
23	21	0	0	
23	22	0	-1	
23	23	0	-1	
23	24	0	-1	
23	25	0	0	
23	26	0	0	
23	27	0	0	
23	28	0	0	
23	29	0	0	
23	30	0	0	
23	31	0	0	
23	32	0	0	
23	33	0	0	
23	34	0	0	
23	35	0	0	
23	36	0	0	
23	37	0	0	
23	38	0	0	
23	39	0	0	
23	40	0	0	
23	41	0	0	
23	42	0	0	
23	43	0	1	
23	44	0	1	
23	45	0	1	
23	46	0	1	
23	47	0	2	
23	48	-1	3	
23	49	-1	5	
23	50	-1	6	
23	51	3	-3	
23	52	-1	5	
23	53	3	6	
24	1	0	-1	
24	2	0	-1	
24	3	0	-3	
24	4	1	-2	
24	5	1	-3	
24	6	1	-2	
24	7	1	-2	
24	8	1	-4	
24	9	0	-3	
24	10	0	-2	
24	11	0	-2	
24	12	0	-2	
24	13	-1	-2	
24	14	-1	-2	
24	15	-1	-2	
24	16	-1	-2	
24	17	0	-1	
24	18	-1	-1	
24	19	0	-1	
24	20	0	-1	
24	21	0	-1	
24	22	0	0	
24	23	0	0	
24	24	0	0	
24	25	0	0	
24	26	0	0	
24	27	0	0	
24	28	0	0	
24	29	0	0	
24	30	0	0	
24	31	0	0	
24	32	0	0	
24	33	0	0	
24	34	0	0	
24	35	0	0	
24	36	0	0	
24	37	0	0	
24	38	0	0	
24	39	0	0	
24	40	0	0	
24	41	0	1	
24	42	0	1	
24	43	0	1	
24	44	0	1	
24	45	0	1	
24	46	0	1	
24	47	0	2	
24	48	0	2	
24	49	-1	4	
24	50	-6	-2	
24	51	6	-3	
24	52	0	4	
24	53	6	-6	
25	1	0	0	
25	2	0	-1	
25	3	0	-2	
25	4	-6	6	
25	5	6	-6	
25	6	1	-3	
25	7	1	-3	
25	8	1	-3	
25	9	0	-2	
25	10	0	-2	
25	11	3	5	
25	12	-1	-3	
25	13	-2	6	
25	14	-1	-2	
25	15	-1	-2	
25	16	-1	-1	
25	17	-1	-1	
25	18	6	-6	
25	19	0	-1	
25	20	0	-1	
25	21	-1	-1	
25	22	0	-1	
25	23	0	-1	
25	24	0	0	
25	25	0	-1	
25	26	0	0	
25	27	0	0	
25	28	0	0	
25	29	0	0	
25	30	0	0	
25	31	0	0	
25	32	0	0	
25	33	0	0	
25	34	0	0	
25	35	0	0	
25	36	0	0	
25	37	0	0	
25	38	-4	-6	
25	39	0	0	
25	40	0	0	
25	41	0	0	
25	42	0	1	
25	43	0	1	
25	44	0	1	
25	45	0	1	
25	46	0	1	
25	47	0	2	
25	48	0	3	
25	49	-1	4	
25	50	-6	6	
25	51	5	6	
25	52	-1	6	
25	53	6	2	
26	1	0	0	
26	2	0	-1	
26	3	0	-2	
26	4	1	-2	
26	5	1	-3	
26	6	1	-2	
26	7	1	5	
26	8	2	-6	
26	9	-3	-6	
26	10	0	-3	
26	11	0	-3	
26	12	0	-2	
26	13	-1	-2	
26	14	-1	-2	
26	15	-1	-1	
26	16	0	-1	
26	17	0	-1	
26	18	0	-1	
26	19	0	-1	
26	20	0	-1	
26	21	-1	-1	
26	22	0	-1	
26	23	0	-1	
26	24	0	0	
26	25	0	0	
26	26	0	0	
26	27	0	0	
26	28	0	0	
26	29	0	0	
26	30	0	0	
26	31	0	0	
26	32	0	0	
26	33	0	0	
26	34	0	0	
26	35	0	0	
26	36	0	0	
26	37	0	0	
26	38	0	0	
26	39	0	0	
26	40	0	0	
26	41	0	0	
26	42	0	1	
26	43	0	1	
26	44	0	1	
26	45	0	1	
26	46	0	1	
26	47	0	2	
26	48	0	2	
26	49	0	4	
26	50	-1	-6	
26	51	6	-6	
26	52	4	0	
26	53	5	0	
27	1	0	0	
27	2	0	-1	
27	3	0	-2	
27	4	0	-2	
27	5	1	-2	
27	6	1	-3	
27	7	1	-2	
27	8	0	-2	
27	9	0	-3	
27	10	-5	-1	
27	11	0	-3	
27	12	0	-2	
27	13	0	-2	
27	14	-1	-3	
27	15	0	-2	
27	16	-1	-2	
27	17	-1	-1	
27	18	0	-1	
27	19	-1	-1	
27	20	0	-1	
27	21	0	-1	
27	22	0	-1	
27	23	0	0	
27	24	0	-1	
27	25	0	-1	
27	26	0	0	
27	27	0	0	
27	28	0	0	
27	29	0	0	
27	30	0	0	
27	31	0	0	
27	32	0	0	
27	33	0	0	
27	34	0	0	
27	35	0	0	
27	36	0	0	
27	37	0	0	
27	38	0	0	
27	39	0	0	
